orig_chain_id,orig_timestamp,orig_tx_hash,dst_chain_id,dst_timestamp,dst_tx_hash,deposit_id,origin_token,dst_token,sender,beneficiary,amount,value_usd,time_difference,day_rounded,datetime_group
6648936,1642089354,0xeef8c0d0c25c3b6d6f1f002c35f6b4052d93e69523f090b50a588e2b42224165,1650811245,1642092426,0xe594a9146ee495ad9b92654f73e9fa935f668ba75f3aa8a848b838b536c740c0,123,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x9b04ea8897dfa0a817403acaccdb24df019c7085,0x9b04ea8897dfa0a817403acaccdb24df019c7085,22493000000,22493.767573625,3072,7,2022-01-07 00:00
6648936,1642089408,0x0f3eac9cc29c47019562c0029135d6d771a2e06713eb1b9a3cdc756faae42be7,1650811245,1642092474,0x6665d471bae8497b4c90ca2da10502aa61bdc2faaf36ac8b9412ac3d5d9c9677,124,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x735c513cc74d2eae4dd25e0d48f9a3781b2aecb0,0x735c513cc74d2eae4dd25e0d48f9a3781b2aecb0,20000000000,20000.6825,3066,7,2022-01-07 00:00
6648936,1642089424,0x75e86964a4214cbb380c89dbd315aff96e1425aff8fc7fee1a2db0a2f25f583c,1650811245,1642092522,0x01a128a305e221e774ffb46747336a07926ae8c176e941cbf1560b59261be073,125,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x0ad6f0bc2300d311bc51cee76899d1f737748cdf,0x0ad6f0bc2300d311bc51cee76899d1f737748cdf,49999000000,50000.706215875,3098,7,2022-01-07 00:00
6648936,1642089522,0x7a325a087a9925aa744c35a4df617681280352b6bc9a1271e0ae4090e818719a,1650811245,1642092570,0x0b6b487921543ce6ab83ea1024a12a67e155b22999ef88274a5bb0173ded3f90,126,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0x5c2fa6118ca914bff95457b1ee003255e7e98757,0x5c2fa6118ca914bff95457b1ee003255e7e98757,4000000000000000000,13228.276772,3048,7,2022-01-07 00:00
6648936,1642089522,0xf20ab6e4e9bfee8b651f0a9c747837c4e05a50eedfbf52136df01768473ff73a,1650811245,1642092618,0x0e70e435607159113c031041945d511eef6da9988c0ef4cbe6685c48d8645226,127,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x002ee33092457900515a4249e3ec1cd2b2dc8c32,0x002ee33092457900515a4249e3ec1cd2b2dc8c32,141500000000,141504.8286875,3096,7,2022-01-07 00:00
6648936,1642089547,0x291da3ee41416d2362210899bd78cb298c522c96da70e7b29a5e5908167d3027,1650811245,1642092672,0x71d5f39211720e19b298128990d2bc702f33f29fc85ed391bfdd19f03583b309,128,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x3820977f01255da9ca6c7570e9ad54ecddd59fa4,0x3820977f01255da9ca6c7570e9ad54ecddd59fa4,11500000000,11500.3924375,3125,7,2022-01-07 00:00
6648936,1642089755,0x767e0ae3182679fd29d70f5e2743fa4e637fe3b0b073228ab5238ed3be7e9851,1650811245,1642092720,0x2e5391a27cf975edcb4822a340754eb25feecd3bea898c7cab6abd203d4e4a1e,129,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0x10cd85d0257e666fa74de7c03965a6ec9383e171,0x10cd85d0257e666fa74de7c03965a6ec9383e171,5000000000000000000,16535.345965,2965,7,2022-01-07 00:00
6648936,1642089966,0xb9b90ba118981a836af6d8c372d69318d67b331da4eca8a686efd9b3c9e800d5,1650811245,1642092768,0xbe24ac45038545f9982e210396a8c86178e3c19cb47fcf26b06fb5dc0d106319,130,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,0x573eaf4468952ceb268ad071e9bd1bf2ca1bc2ac,16829000000,16829.574289625,2802,7,2022-01-07 00:00
6648936,1642090022,0x5c9c4852ae4e9e8589b5e2d685145a59b396dfef23e8e3084374296f1de47c8f,1650811245,1642092816,0x1cb37849486810a7c90e8c5bba4726bd96c74599ab5001afdc507add2b9942de,131,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x615b219cfbf65c0af2fa4ecd9f230047f9411da1,0x615b219cfbf65c0af2fa4ecd9f230047f9411da1,50155000000,50156.711539375,2794,7,2022-01-07 00:00
6648936,1642090072,0xc239127e34e979964996f2f85ff477fd20013aa1ebd36ea23b2e649b3397dfd3,1650811245,1642092858,0x338af07b5e290724a0a4c7c2dd79dec07dca88da09e323202e01ee62c16dce6f,132,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x65016fac61ad78a2d1f8223a7c2539f3e9a4d3a4,0x65016fac61ad78a2d1f8223a7c2539f3e9a4d3a4,5000000000,5000.170625,2786,7,2022-01-07 00:00
6648936,1642090104,0x0f2f23913a967e598218b9dccfd99c38778769bd1ae821b45472c65280d3616e,1650811245,1642092906,0x6920aa63738c9ff562678218ce752d75ee8f58a07d2a056c9e8b59351d09a879,133,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x54531207ff622c516abe5c4b56e351baa301c0f1,0x54531207ff622c516abe5c4b56e351baa301c0f1,57294000000,57295.95515775,2802,7,2022-01-07 00:00
6648936,1642090107,0x7f9d77ca824d053eb4fb472a74509c58b75ddc7fd8c0828adc8b3d9cfa0fe23b,1650811245,1642092966,0x324748704ed04a244897d030b4947f2bf3ddbd0339178e18fac58a6ba1e65040,134,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x14bedf92cc03e184001a43ddedb594a18791272e,0x14bedf92cc03e184001a43ddedb594a18791272e,40000000000,40001.365,2859,7,2022-01-07 00:00
6648936,1642090159,0x77a790bacd4013b38c5bed6978a50d58152780501299054fe521d4c46aafa715,1650811245,1642093020,0x06b93309c3e7c707ee21d70665f8ad7e9c9f1762ede6d594317e21857441d279,135,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xcdddcf576e2018ea8d22461137a8f1bf9ab4f8c1,0xcdddcf576e2018ea8d22461137a8f1bf9ab4f8c1,45964000000,45965.5685215,2861,7,2022-01-07 00:00
6648936,1642090179,0x7ccc4341256b81782b9dbdc9b93b1d8ee3e8eb7a3d325cfefa4474b92c6e9bbb,1650811245,1642093068,0xbf3d1132e740264fdb0fd25c8ac1a1da7a16560dfb2400f7ff536c07ff2355d3,136,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,100000000000,100003.4125,2889,7,2022-01-07 00:00
6648936,1642090262,0x22879925581a8048d2634eb30c9224b772a9ae3587b4a8cbc262d1775da15c5a,1650811245,1642093122,0xbf870f1e7c3cd7318e86ef0da95f17a04666836e78ac0d54ecf8b7a11622e46a,137,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x5acabc3222a7b74884bec8efe28a7a69a7920818,0x5acabc3222a7b74884bec8efe28a7a69a7920818,10000000000,10000.34125,2860,7,2022-01-07 00:00
6648936,1642090309,0xf3b0cf978b801272cfad1a37fc5199aae47248d3d831c7e2a21f70d6ac4c05bb,1650811245,1642093176,0xbcd6253d96e8a3c2b2480faeed0d13ecaddb5167b7dfb5727319a66300f81a2b,138,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,100000000000,100003.4125,2867,7,2022-01-07 00:00
6648936,1642090373,0xa0103535c0799938e9e8c8acc5a3a421c4f4b2cdc9c0d2d91b492f09e21fb2be,1650811245,1642093224,0x477899204c505e62e3b73fcc817b3428d5791f74fab9cb81b884eece4fc99a8e,139,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x21484a41b00c014c4ad5c92bbb7661fd7c1c9a2b,0x21484a41b00c014c4ad5c92bbb7661fd7c1c9a2b,3600000000,3600.12285,2851,7,2022-01-07 00:00
6648936,1642090453,0x3d4b79003d53399936c48b936522abe47ec2f6d002f0cc23e50bc472d6d6ebca,1650811245,1642093278,0x0f79209b5ed70e57e9c6a737acfda2b600b4efb51314215d61c338304bff9c42,140,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x10cd85d0257e666fa74de7c03965a6ec9383e171,0x10cd85d0257e666fa74de7c03965a6ec9383e171,20000000000,20000.6825,2825,7,2022-01-07 00:00
6648936,1642090527,0x46ce04950ba1932fa19408e00a12b3676e6562c78e1961408ed718aa10c49bbd,1650811245,1642093326,0x504bfb4616f1924752de02bf9cef854ad11a2819688428b1eb28701c69aa4cbd,141,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x63e8d12d21bad8e8fb94b220b8b55113e29ddb9a,0x63e8d12d21bad8e8fb94b220b8b55113e29ddb9a,99999000000,100002.412465875,2799,7,2022-01-07 00:00
6648936,1642090527,0xb90ee0e96738dc34a5b72d1a032c1f2c3d0b21af05f5f158f59a024072f8c229,1650811245,1642093374,0x4b23f962326f8bbac9f445ac92a4770f053ee1e7d3346a8a1a717274af22ddfe,142,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xfb5a2da7c365bfdd817bcc29a49c97b80e450f3d,0xfb5a2da7c365bfdd817bcc29a49c97b80e450f3d,14681624000,14682.125010419,2847,7,2022-01-07 00:00
6648936,1642090570,0x2a370345af6ad65dbfdf1bb55b64dceef0b7e85518f916ff0c784f606fef0b8e,1650811245,1642093416,0x619b91ad283acfe967e6b25a7d4bd535e2e2c52f50233190b7b35e971dbf603e,143,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xd0f5dee1e71fb16b63ff7ca73b342a80a31dd8b1,0xd0f5dee1e71fb16b63ff7ca73b342a80a31dd8b1,39973990000,39975.35411240875,2846,7,2022-01-07 00:00
6648936,1642090606,0x431e25176fdb5e65311128274d01804cf5bc574af5caf6af7bdb0cc75b8dc72d,1650811245,1642093464,0xc2ccdce64be5693ebce0667864cc241101e4cfc4258262e52c52cc545b210dde,144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7,0x29f101ab044d85974624f1f84b10a7978c2a67fc,0x29f101ab044d85974624f1f84b10a7978c2a67fc,600000000000000000,1984.2415158,2858,7,2022-01-07 00:00
6648936,1642090613,0x1ebb526ff008e5681dc2749a34937e3c4ad2c14dd61c51ff4ed49bf0a85a50c1,1650811245,1642093512,0x370a33cbd57c61f38b42d3e186a0721976ce5a5bef7935f04313699957e6464c,145,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x185f628ffa3c5fe577f10e218af1a14ace20a1cc,0x185f628ffa3c5fe577f10e218af1a14ace20a1cc,4960000000,4960.16926,2899,7,2022-01-07 00:00
6648936,1642090629,0x0b32fc94511d22df7017ebf44b2f5191213c528d8188adb442414e1baf4b185f,1650811245,1642093554,0x39780994c9588523251bed9f293ac80ab83bdf5b94236128b593fc81518e2756,146,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa81a3f78a38cb878890b0bede8df68e0e2b8592b,0xa81a3f78a38cb878890b0bede8df68e0e2b8592b,6580000000,6580.2245425,2925,7,2022-01-07 00:00
6648936,1642090651,0x866564f4a1e45f42588ee9f4b399a03f03c824e0d20ee7dfe51179e063dc4e38,1650811245,1642093602,0x71501af66990be623f9771a6664e6cb282892a3bd7d5be48d2906ca49a43b4aa,147,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xd2d4234866d7e1aab34f83082f1a3e8fbcdd26b1,0xd2d4234866d7e1aab34f83082f1a3e8fbcdd26b1,42750000000,42751.45884375,2951,7,2022-01-07 00:00
6648936,1642090651,0x7be772b4d1fa6db5afdf1cb967cc51e403df817d09db8d501627e847d0a5c950,1650811245,1642093650,0x252c6c78d78ae1ffdcf0aa5f04dff5bd7d07faaf6af483c936caf869b15a2d33,148,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x619b82e6a66b26ace23b6a9009c94585ae031938,0x619b82e6a66b26ace23b6a9009c94585ae031938,10987000000,10987.374931375,2999,7,2022-01-07 00:00
6648936,1642090717,0x5702efaf2d8e83991e605ba40103774acce7fd3ecd685b66f7659fdc83080dd3,1650811245,1642093710,0x4f9b8cdf77ff7411550f6edee6c316413953d7f26a43dc5b16728f0b7f168584,149,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x61d03184c93c7716c339d5b80e57f1382811828b,0x61d03184c93c7716c339d5b80e57f1382811828b,5000000000,5000.170625,2993,7,2022-01-07 00:00
6648936,1642090731,0x3052a9aa44096f62d3f2f7064911ba307c1086db67537c96f3a0c775cceca830,1650811245,1642094256,0x2083505832b9240b2aa60b85bd68fd61d9c527c9ca25aab49d1895a4ff9451c1,150,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xaf85cf62ea52e5875229f571b148a9041355aff6,0xaf85cf62ea52e5875229f571b148a9041355aff6,20595000000,20595.702804375,3525,7,2022-01-07 00:00
6648936,1642090824,0x7a9905252dd61851b1e53623274ead9364802e16ad5139b4456f4a7283b4d02a,1650811245,1642094304,0xe1761f6ddf1fb69247a870e70fbe0a6e8ec8a7706736dbf75cc2a6f11f294a3c,151,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xe29dc501944c4e3f88f8d334419b7ce01c1171f6,0xe29dc501944c4e3f88f8d334419b7ce01c1171f6,165464000000,165469.646459,3480,7,2022-01-07 00:00
6648936,1642090829,0x795ff2ce6faece62da5c8ff65fb390c615a868e03a43ce6912e1365a64ccc1f5,1650811245,1642094352,0x6b396a2b1b7e123c58f31ea370d55570a078c2040f09b814d205912404bba1a2,152,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x4ab31f2f62ef158d01dea9fcd6b6a446a02222b7,0x4ab31f2f62ef158d01dea9fcd6b6a446a02222b7,4863000000,4863.165949875,3523,7,2022-01-07 00:00
6648936,1642090829,0x233b1439ae1d52abfab71113606748583e0a18059d760334c94f594587fe0495,1650811245,1642094400,0xe5e88acb75c2842913b355e7983b811f6aee2febf7d8f8f6271e2e849548ac6e,153,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x615b219cfbf65c0af2fa4ecd9f230047f9411da1,0x615b219cfbf65c0af2fa4ecd9f230047f9411da1,52920000000,52921.805895,3571,7,2022-01-07 00:00
6648936,1642090951,0x6d7901939a765db058b36b666bf453fb8d0f69e14f4c831df45eaf0fc950ca0d,1650811245,1642094448,0x9e61d2620a679a4042bd61795f2148a28f9abb91072600764acd825a7bfda513,154,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xd6764dc05e48701e1e0107939507c6c50218ed12,0xd6764dc05e48701e1e0107939507c6c50218ed12,100000000,100.0034125,3497,7,2022-01-07 00:00
6648936,1642090994,0xaf639ec8c39754a5edf74c00b27f83abd93b2140a1f974fa58457a5953a90907,1650811245,1642094502,0x262bc867785847e48642b320114f3a51a2e6da7640afe3a2813e123aab420acd,155,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xd831a41f1ac70a35f6fe5bd5a70d3613c203c012,0xd831a41f1ac70a35f6fe5bd5a70d3613c203c012,100000000000,100003.4125,3508,7,2022-01-07 00:00
6648936,1642091015,0xf48525d67223694a9c0c3f4766ad661c6dee977c7b19c51bd3f054cd9abaf372,1650811245,1642094550,0xcf9c349a695cad67625b4faf70eda6277daeafc15c08c2e14235097a4a0bb1f0,156,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x405c145a8e3264c09a7d65e30c00a6945807f13e,0xda38ee29e3d86a5e7971d05c4b5ce5502381fb1c,60000000000,60002.0475,3535,7,2022-01-07 00:00
6648936,1642091026,0xf9adc8b9ae1ca748808623b28937194bcbc151d97f9cba4c8ef018280dc25a08,1650811245,1642094598,0xf8e88267f327bff563b0dce7d48a542ab32d88e698c521c496e9feae5fcaf5df,157,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xbd8b837e6f3cb45a3d49bb68483f07a244bfcd84,0xbd8b837e6f3cb45a3d49bb68483f07a244bfcd84,34519034400,34520.2123620489,3572,7,2022-01-07 00:00
6648936,1642091081,0x5a160c1404218cb88d0c40bea6afef6c28d34b64d68a9e3cef4d54e6f19dd395,1650811245,1642094646,0xef096341bd9dd9902151fe29b0ed25f4f58de8145ffdc184bc794744e64cd4ee,158,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xa749be61eb2317daf43f92b0936863f762965464,0xa749be61eb2317daf43f92b0936863f762965464,8693000000,8693.296648625,3565,7,2022-01-07 00:00
6648936,1642091092,0x009dff882599e24e7ee37d5c424334e1385ab89f2c339df640298fadfc094065,1650811245,1642094706,0xff51a3e3ae71693302af7570bab529f250f15417d0d0027cb2bb4230c2d84f9d,159,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xd01e9795e61cd8dfa889cb0aa48184c8226f8f96,0xd01e9795e61cd8dfa889cb0aa48184c8226f8f96,9950000000,9950.33954375,3614,7,2022-01-07 00:00
6648936,1642091092,0x79c1f7ff7b9ac65c53d24423cf114a90a301bb4074fa7bf1412cb76db1b4d5d5,1650811245,1642094754,0x1aac1a8830a1e5a3997e784682ab4f332cca214b51b4aa6128b5672292203291,160,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x8409daf0d03ea176823b3c7240dc28ce371b1f8d,0x8409daf0d03ea176823b3c7240dc28ce371b1f8d,9989000000,9989.340874625,3662,7,2022-01-07 00:00
6648936,1642091114,0x8ac9174c48943f8d003773bc3ad957de5605be6c6aae9deeba1492d602597a30,1650811245,1642094802,0x50f1d3c33e9a50f70bff82ce5667d6a5209183f2ab6cdff06d8c7d7c592adff4,161,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x339833b965d5e3937e8c0f279a6426dd92150298,0x339833b965d5e3937e8c0f279a6426dd92150298,5000000000,5000.170625,3688,7,2022-01-07 00:00
6648936,1642091124,0xfa00e25352631b7dee439394114a08985c6130ef5dc7ec63cf19601f1587a22d,1650811245,1642094850,0xefe607ddc3c17a3255e465f4d11c6088af6c7c80d3fd3977db233ea40a3150a8,162,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x3333310870b5cae0e52a01b7677c1d8a8c7131b4,0x3333310870b5cae0e52a01b7677c1d8a8c7131b4,25000000000,25000.853125,3726,7,2022-01-07 00:00
6648936,1642091127,0xb844ca5b62b688cd6f0cf17d296f721067f4791e0af4ea5e77c80a173556d4b2,1650811245,1642094898,0x1347853fa46a144420583c8b6efa344ac4c339d0d85bbf4646cb3a572cc25527,163,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x0f4a7fb8a48b8f6a531b80559853b80ee7105ea0,0x0f4a7fb8a48b8f6a531b80559853b80ee7105ea0,50000000000,50001.70625,3771,7,2022-01-07 00:00
6648936,1642091144,0x1e3ea1321ba08b12b201de7eb3a75a280b8b96f1dcd9603e519bcfff45a1851b,1650811245,1642094946,0xa4d09594c82418df796f11e1313406518bfa314cff09f3e0012c390e090d62f9,164,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x5dc631f244fd8bcf5bb61c6db0e9994e2b4aa69c,0x5dc631f244fd8bcf5bb61c6db0e9994e2b4aa69c,14782000000,14782.50443575,3802,7,2022-01-07 00:00
6648936,1642091209,0x75cbbe6eb9504e74e8e0904683963674e8b946623c1a1e9a1ad9565732eea11a,1650811245,1642095000,0xcfd7f585b3c62f558b3bfbe2e58d1d8ea53ddcff1ccf5821aac3e051d00cf464,165,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xeb1ee7920d69dd0db9d31fdbb80f76fe6db6e4bc,0xeb1ee7920d69dd0db9d31fdbb80f76fe6db6e4bc,1535000000,1535.052381875,3791,7,2022-01-07 00:00
6648936,1642091222,0xd2b5d189761a9fea5df5481ab34f70eb1922acc82af2074db3d246c3b54d2e2a,1650811245,1642095048,0xb2ae9b7fa5bbcfe33a343b0081ecb2e8e64ad6e7266cd1d949733cf8398016d5,166,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x693d5111d7e9a174078ef7bd30851e81fc2f264a,0x693d5111d7e9a174078ef7bd30851e81fc2f264a,11999000000,11999.409465875,3826,7,2022-01-07 00:00
6648936,1642091252,0xd75aa33e6e0e0bbe824cba62a6ba755f5bfbae126f5f285678cf914b9538e3df,1650811245,1642095096,0xb7cebe64d7e1dfb872ef51273e3b509c979b1d2f1b382b95bf77f15d375bc058,167,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xf3907a01d515af5dd33e8249c9c9eefdbad993ea,0xf3907a01d515af5dd33e8249c9c9eefdbad993ea,25910000000,25910.88417875,3844,7,2022-01-07 00:00
6648936,1642091368,0xc65470ee868920fd88837b2bf7d8fd65e1b0c0afbdc598e12966871c9f6e2128,1650811245,1642095144,0xd0fdcaf3860d1c879d6294d1a89350a820b3f19e14dd3c209d1d4849c3580f7b,168,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x0d9ec0ad66d54c4245fc8c3dc5f5263904054589,0x0d9ec0ad66d54c4245fc8c3dc5f5263904054589,99945000000,99948.410623125,3776,7,2022-01-07 00:00
6648936,1642091420,0x2b124b32bd824811072344ef2a97640207af25be6563dc356f24cb8dda014c80,1650811245,1642095192,0x917bf3f1d950f7b22cb39067a459840604ecabcf1b5705648bd4ff7f4643356c,169,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x5acabc3222a7b74884bec8efe28a7a69a7920818,0x5acabc3222a7b74884bec8efe28a7a69a7920818,134068000000,134072.5750705,3772,7,2022-01-07 00:00
6648936,1642091471,0xf01b0c70fc327ac3b4968ee1d28ef86a7e3520e067f307a481906d64f1a1c9b6,1650811245,1642095240,0x92e947f99354c174cab0cf8399254bf3eae0cea214916ee7d8676bfaebb18991,170,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xc28e5733f8d0aaf07198b691f81e47669b769ed2,0xc28e5733f8d0aaf07198b691f81e47669b769ed2,9900000000,9900.3378375,3769,7,2022-01-07 00:00
6648936,1642091556,0x7a26334cc0b59922e1ca08f276af4ebe6594178740b4ad182f45b0b1646a29ec,1650811245,1642095294,0x67d5a572b21ef4452eb68b843bb9a1736d0c8950941c316e7e3834ecd64ba80b,171,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x91cac9fd67f5189f76cc2bef7a6186dd80888315,0x91cac9fd67f5189f76cc2bef7a6186dd80888315,30000000000,30001.02375,3738,7,2022-01-07 00:00
6648936,1642091556,0x00b8f0a474a29e963c58bd51a632e0f2e6f84ba4de2f34b75a0df78e94524853,1650811245,1642095342,0x6f71d9f572fd49b7ca23fdbd3ffb80136907a6ffd10835ef22087ab28c0cba6d,172,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x21484a41b00c014c4ad5c92bbb7661fd7c1c9a2b,0x21484a41b00c014c4ad5c92bbb7661fd7c1c9a2b,6000000000,6000.20475,3786,7,2022-01-07 00:00
6648936,1642091586,0xf41bf5e8211000f5924811dcc4efe9203a70cbdd08d380a79be416ee0361db9b,1650811245,1642095390,0xd4c8beabdc15508a14b6c2cc4a1f047040ed64e074a2ff446113b6cc13ed6508,173,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x435c52bb29e3a8380ba9045db70910205a4e6eab,0x435c52bb29e3a8380ba9045db70910205a4e6eab,9998000000,9998.34118175,3804,7,2022-01-07 00:00
6648936,1642091606,0x2b7c031cc094bdc143762bb93631a9298824ef54583fd8fd1a78934020380ccb,1650811245,1642095438,0xc51143c3d5294a35fad24d059b706587173b90c4ab035c8f2e4aaba2bf308e5c,174,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0x44f9a23ea51153aaa77f8ad1bb27e577c571c06e,0x44f9a23ea51153aaa77f8ad1bb27e577c571c06e,4469680000,4469.83252783,3832,7,2022-01-07 00:00
6648936,1642091662,0x2710db7e0bdf158e234192bfa0c1dec9b4b37c33074c8e2bfd95bc258b22cf02,1650811245,1642095480,0x805b6f768eb9b8026e7612ca47f0d8b1ce14a4bc613ca1f12111dfd423faf51e,175,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8f552a71efe5eefc207bf75485b356a0b3f01ec9,0xefa56859a9e0f16011ef71811153c20db4576c85,0xefa56859a9e0f16011ef71811153c20db4576c85,300000000,300.0102375,3818,7,2022-01-07 00:00
